clientId	timestamp	photo	authorName	message	value	is-member	channelId	channel	channel_name	video
CMeq36yW6-sCFQYv4AodcoUIhw1600173597640	1600173598223959	https://yt3.ggpht.com/-94_aBE-oXaQ/AAAAAAAAAAI/AAAAAAAAAAA/IGfOORTX8ZY/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Сергей Смавкин	Вечёрка ни о чем 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJK-ivCW6-sCFRlbsgoddosBbg1600173598906	1600173599317622	https://yt3.ggpht.com/-IhVO4dlZ7EM/AAAAAAAAAAI/AAAAAAAAAAA/Dw3EI0xSy9Q/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Алексей Давидовски	кстати удивитесь но в Беларуси очень много людей которые раньше относились хорошо к России , теперь отрицательно к ней настроены 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CMGn4JGX6-sCFQE-sgodZTsJlQ1600173600529	1600173600483984	https://yt3.ggpht.com/-NUd3k_a97xA/AAAAAAAAAAI/AAAAAAAAAAA/quww65CaY54/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	& &	:thanksdoc: :goodvibes: 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLPWuJWW6-sCFZBGmwodxs4CKQ1600173497123	1600173600656030	https://yt3.ggpht.com/-N7_XxxWDf28/AAAAAAAAAAI/AAAAAAAAAAA/qodPaJPN708/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Fajruza Kpekpassi	ДОРОГИЕ БРАТЬЯ-СЁСТРЫ БАЛОРУСЫ!НЕ СДАВАЙТЕСЬ!ВЫ УЖЕ ПРОШЛИ БОЛЬШУЮ ЧАСТЬ ПУТИ К СВОБОДЕ ОТ КРОВАВОГО ДИКТАТОРА!СИЛ,ВАМ!ЗДОРОВЬЯ!МУЖЕСТВА!❤️❤️❤️ 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CK2_oKCO6-sCFfJBegUdezUICw13	1600173602375424	https://yt3.ggpht.com/-qKMr9ffPASI/AAAAAAAAAAI/AAAAAAAAAAA/2863eddnyvI/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Виктор Мисуро	это был тупой эксперт 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CODZlbKU6-sCFYvzVQodgWcIeA6	1600173607795999	https://yt3.ggpht.com/-4hbcqBIuGok/AAAAAAAAAAI/AAAAAAAAAAA/mu1-BnIoNfw/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Асан Жаанбаев	ПУТИН ОДИН ЧЕЛОВЕК , РОССИЯ ЭТО 160 - МИЛЛИОН ЧЕЛОВЕК 100% .🤣 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJy01oGX6-sCFdS3ewodDbYPgQ1600173608015	1600173607965939	https://yt3.ggpht.com/-r4V7QG2aGag/AAAAAAAAAAI/AAAAAAAAAAA/yN9MB79C5f0/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Пирожок Пирожков	Омону пообецли квартиры в Минске ,вот они и отрабатывают 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CMXfn5KX6-sCFZsY8QUdcPgArg1600173608945	1600173609991400	https://yt3.ggpht.com/-XL-2pp5q-CE/AAAAAAAAAAI/AAAAAAAAAAA/NDM5Rzb8pys/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Kseka Kseka	ВСЕ В ИНСТАГРАМ НАВАЛЬНОГО ‼️‼️‼️ 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CNrRyIGR6-sCFVJH4Aod_cMK1w-19	1600173613491305	https://yt3.ggpht.com/-jF9J0s9-5gM/AAAAAAAAAAI/AAAAAAAAAAA/aGJAfYLDLrw/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Элька Сергевна	Введите персональные санкции! Остановите Северный поток до смены режима! Лукашенко и Путин убивают! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CMfTw8-R6-sCFZLFVQodkugCog2	1600173617127836	https://yt3.ggpht.com/-qdOhFebK5BM/AAAAAAAAAAI/AAAAAAAAAAA/WrqP-1iajG0/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Алибек Карабаев	оставите луку станет еще хуже 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKbv7MGW6-sCFUIW4AodA0YGdg1600173616237	1600173617638431	https://yt3.ggpht.com/-hI1fO3X1OaU/AAAAAAAAAAI/AAAAAAAAAAA/r5o3jPEI6Z4/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Виктор Островский	Доллар падает, Лука растёт ! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CPbFiIyU6-sCFUrAVQod9eoAuA11	1600173618244061	https://yt3.ggpht.com/-yZnMn6xh8MY/AAAAAAAAAAI/AAAAAAAAAAA/xCjjp7yHur4/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	токи байков	КАКАЯ РАЗНИЦА МЕЖДУ РУСИЯ И БЕЛАРИС АЛО 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLTElJyX6-sCFX5BegUdg9oM5w0	1600173624076200	https://yt3.ggpht.com/-5Jdj7uYRFgc/AAAAAAAAAAI/AAAAAAAAAAA/bCmqjmcXhHw/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Чеширский Кот	🖐😊 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CPfP-8CO6-sCFYTIVQodWwwAHQ7	1600173627251697	https://yt3.ggpht.com/-4moTiR72dPo/AAAAAAAAAAI/AAAAAAAAAAA/hKX6t0CjuWU/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	G. а	да 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKXbgreU6-sCFdmM3god4IgBXQ1600170035956	1600173627207953	https://yt3.ggpht.com/-ZCbbhEpxPXk/AAAAAAAAAAI/AAAAAAAAAAA/HMvTh-lpZiI/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Серж Бывалый	ВЕЧЁРКА ТЫ КТО ТАКОЙ 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CIH-1qKW6-sCFZt7sgodSAQEqQ1600173625714	1600173627394530	https://yt3.ggpht.com/-kxhnH0BkeOM/AAAAAAAAAAI/AAAAAAAAAAA/rJH4tLZ66IY/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	тома м.	яА Марию Колесникову выпустили? 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJnijrmW6-sCFYxzmwodJoYOnA1600173626010	1600173627124797	https://yt3.ggpht.com/-8dyQh4gyGaU/AAAAAAAAAAI/AAAAAAAAAAA/98s1tvBU-_E/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Vas Kozlov	спасибо дождь за вашу работу 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLOvu6CW6-sCFcK-VQodmu0J-Q1	1600173627710000	https://yt3.ggpht.com/-DlOyGpwBBq4/AAAAAAAAAAI/AAAAAAAAAAA/xyOYhC9x3JA/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Скрудж	НАТО освободит народы европы УРА таварищи 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKylxZmX6-sCFQ9dmwoddkMIcA-0	1600173630869451	https://yt3.ggpht.com/-73MWyi0WnhM/AAAAAAAAAAI/AAAAAAAAAAA/qjCIFk2seI8/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Руслан Лабазанов	Жыве 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKPp9ZiV6-sCFR008QUd53gBAg1600173631255	1600173632133142	https://yt3.ggpht.com/-d7wcX_aN7yo/AAAAAAAAAAI/AAAAAAAAAAA/uYZf-yqGMMk/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Луна	нормальный эксперт! его везде приглашают 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CK340IiT6-sCFZ9CegUdIv8OpQ1	1600173632317225	https://yt3.ggpht.com/-etMkrgzF580/AAAAAAAAAAI/AAAAAAAAAAA/gVF44CQhbGg/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	ZTE	тонкая красная линия белорусского флага 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CIzw5saV6-sCFahBegUdQ5cK-w2	1600173635601115	https://yt3.ggpht.com/-S1IfhKm_ioQ/AAAAAAAAAAI/AAAAAAAAAAA/Kz52vokeOcE/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	123	так это или не так посмотри в NEXTA 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJ2v_4uX6-sCFdk14AoduOMKzA1600173636194	1600173637021408	https://yt3.ggpht.com/-zL8RTQBPyOE/AAAAAAAAAAI/AAAAAAAAAAA/0wlcK1qTYKU/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Галина Толкалина	поэтому начались дневные погромы, битье стёкол в кафе, оресты просто людей. 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJnc2_GU6-sCFYdNsgod2vUCrg1600173635708	1600173637682597	https://yt3.ggpht.com/-K-Bc1f525Tg/AAAAAAAAAAI/AAAAAAAAAAA/X4z3C0c8d3A/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Денис Ханав	Лука и Путькин попейте чаю 😈 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
COqtyOOU6-sCFUdqsgodWugG8Q1600173639357	1600173639751785	https://yt3.ggpht.com/-x87XjEITpBk/AAAAAAAAAAI/AAAAAAAAAAA/cJSpFftSRH8/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Елена Олейникова	кто справедливый? Р.кадыр.расстреливал наших солдат!!!!!; 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CL_F5d6W6-sCFd2LwgEdU0gL9g-3	1600173641259644	https://yt3.ggpht.com/-trQHubipZMc/AAAAAAAAAAI/AAAAAAAAAAA/TrI0DPUs8uc/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Castle of Music	Агрессия уже не поможет 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJazluGU6-sCFS9CegUd7mcAXw1600173594108	1600173641826119	https://yt3.ggpht.com/-heLiqbQS8xk/AAAAAAAAAAI/AAAAAAAAAAA/qmtb3aGRngU/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Проблема	Вечорко Умница!!!!! спасибо 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CNy47dyO6-sCFQ4L4AodwsUDhQ1600173637970	1600173642063270	https://yt3.ggpht.com/-QLZB5ku6J7A/AAAAAAAAAAI/AAAAAAAAAAA/UBt5TlTOm6c/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	ВАШЕ ВЕЛИЧЕСТВО	РОССИЯ ДЛЯ БЕЛАРУСОВ ВРАГ НОМЕР 1 ! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CNK0mNKV6-sCFeSMOAodq18P_g1600173642643	1600173644556311	https://yt3.ggpht.com/-M_Rv0a5QYxg/AAAAAAAAAAI/AAAAAAAAAAA/p8dqrVj8IGQ/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Кот Анрей	успели да? 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKm0lKOS6-sCFZRAmwodmDQHuQ1600173644349	1600173644427218	https://yt3.ggpht.com/-jc5VocGMfnQ/AAAAAAAAAAI/AAAAAAAAAAA/Wi3fQjA7kOU/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Никита Федоров	сила в правде,а правда Лукашенко 💯 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CITl2riR6-sCFcM44Aodl8IOaA1600173644654	1600173645635317	https://yt3.ggpht.com/-KumJfu2kO1o/AAAAAAAAAAI/AAAAAAAAAAA/AE4FaiMyURk/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Дмитрий Беккер	мы не сдаемся!!!! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CM2X0sWU6-sCFRJOsgodZagJrA1600173646352	1600173647069893	https://yt3.ggpht.com/-Gr-Jje8sGlQ/AAAAAAAAAAI/AAAAAAAAAAA/xebF_m_NLHs/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Moshe Iudeisjkl	Красную линию перешёл АГЛ 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
COKk59qW6-sCFZFhsgod5YoNhg1600173650594	1600173651144800	https://yt3.ggpht.com/-kF6NL7e6iuA/AAAAAAAAAAI/AAAAAAAAAAA/8thZscA1ENs/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Walentyna Dragun	Кому лука нравится - заберите себе. Отдаём бесплатно. 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CN-EtcmV6-sCFQ5fmwod1UUC1w-5	1600173653830033	https://yt3.ggpht.com/-P_lltSg_654/AAAAAAAAAAI/AAAAAAAAAAA/XzL72OH7Lck/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	KongKing Kong	Кадырова- в президенты России! ... 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLKhpKaU6-sCFQ6OfAodLN8New3	1600173659739394	https://yt3.ggpht.com/-B35kJbXPTAs/AAAAAAAAAAI/AAAAAAAAAAA/vmn73nmRyyY/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Сириус Грант	КИТАЙ -ЭТО СИЛА ! РФ -СЛАБОЕ ЗВЕНО...ОКУРОК.. 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CO7l68SV6-sCFZZDmwodYL4H_A1600181169841	1600173663096691	https://yt3.ggpht.com/-EMk34n4sVpY/AAAAAAAAAAI/AAAAAAAAAAA/oB3m9mhuBfM/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Макс Курбатов	Жыве Беларусь ✌🏼✊🏼💖 Перемен! требуют наши сердца.Перемен! требуют наши глаза. 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJyIotyT6-sCFYv2VQodWlkCow4	1600173664475767	https://yt3.ggpht.com/-ChKXeoOaVHY/AAAAAAAAAAI/AAAAAAAAAAA/tOJqld9xEpw/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Денис Джорин	Политологи, которых приглашает Дождь всегда только жуть нагоняют 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CNrRyIGR6-sCFVJH4Aod_cMK1w-20	1600173675321903	https://yt3.ggpht.com/-jF9J0s9-5gM/AAAAAAAAAAI/AAAAAAAAAAA/aGJAfYLDLrw/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Элька Сергевна	Лукашенко и Путин — террористы! Введите персональные санкции!!! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLbWxJWR6-sCFYrxVQodzSsEVw1	1600173677874934	https://yt3.ggpht.com/-TUG-pLK7yAo/AAAAAAAAAAI/AAAAAAAAAAA/NcuxLtBv2jA/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Екатерина Булгак	Русские, украинцы - вы наши братья!!! Лу и Пу - в топку! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CO2HqLWS6-sCFYZDmwodkmcKQQ1600173677610	1600173678114226	https://yt3.ggpht.com/-FrPSO3YkSgw/AAAAAAAAAAI/AAAAAAAAAAA/YSourTdiefE/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Игорь Журавлёв	Бандит,а не полковник😠 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKGg65iM6-sCFYv2VQodBz8CTw5	1600173679871599	https://yt3.ggpht.com/-CKzsGZpBC4A/AAAAAAAAAAI/AAAAAAAAAAA/UI9IaMKTJoo/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Генадий Букин	НАСТОЯЩИЙ МУЖЧИНА 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLDOqtiK6-sCFUuLfAodYZUI0A6	1600173681840939	https://yt3.ggpht.com/-o9Ws6krb-r4/AAAAAAAAAAI/AAAAAAAAAAA/hqJX-_R8174/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Ник Никонор	МОРДОР 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CM-ym5qX6-sCFQVAegUdD1AEww0	1600173681930562	https://yt3.ggpht.com/-EVLrK2YMKdA/AAAAAAAAAAI/AAAAAAAAAAA/-FJjMiSYwu8/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Под Маской	ооо уже титушки 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CIGVgY6X6-sCFZbTVQodvTgBNw0	1600173690359407	https://yt3.ggpht.com/-SXGWTA1dKgU/AAAAAAAAAAI/AAAAAAAAAAA/tGwXjcOqkQs/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Юрий Барлов	молодец мужик 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLuPt_6W6-sCFcwCiQodB1YP9Q0	1600173691357990	https://yt3.ggpht.com/-qiigTyuEONc/AAAAAAAAAAI/AAAAAAAAAAA/Rex53W4H18o/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Maria Adamyan	не ходите в кафе 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJXyn82W6-sCFVtBegUd7_YABg1	1600173694679619	https://yt3.ggpht.com/-F1zw3BxILvA/AAAAAAAAAAI/AAAAAAAAAAA/F4XwpL_l9oU/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	yuriy semak	это были ТИТУШКИ!! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLnWpLaS6-sCFUBBegUdeaEL1w7	1600173694946730	https://yt3.ggpht.com/-J4cF0zmDCzU/AAAAAAAAAAI/AAAAAAAAAAA/TYNOGojbWRQ/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Алексей Алексей	в москве все решается все приезжайте сюда 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLGl9rSX6-sCFZOVewodtWEA6g1600173694872	1600173697665739	https://yt3.ggpht.com/-fUDvhBftBZY/AAAAAAAAAAI/AAAAAAAAAAA/ikP0S6RoWQk/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Жанна Сильвестрова	Менты бандиты в нашей стране! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKPc56WX6-sCFYmxewodW8ECIA1600173698298	1600173698972398	https://yt3.ggpht.com/-EuGrS8hhQZc/AAAAAAAAAAI/AAAAAAAAAAA/77RirHzfyyQ/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Denys Nizelko	Русский мир наступает 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CPbNxayU6-sCFSuIOAodkM0C9g1600173696837	1600173698973312	https://yt3.ggpht.com/-ioTh0ECvRN8/AAAAAAAAAAI/AAAAAAAAAAA/TtdwE2pAH6k/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Ирина Борздова	за спиной у Вечорка ходил президент Тихановская 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
COWQ79OU6-sCFQ7GVQodir0EDg3	1600173699410737	https://yt3.ggpht.com/-GUmshSukIHU/AAAAAAAAAAI/AAAAAAAAAAA/OI-A70hiMIU/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Litvin Linvinovich	Беларусь -это Літва, Украіна -это Русь, а Москва-это Московія!!! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJrl_KyV6-sCFRR2mwodGhEOrw1600173699080	1600173699917486	https://yt3.ggpht.com/-BZSxI1E2Rf0/AAAAAAAAAAI/AAAAAAAAAAA/30XndqIDXxU/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Эрнист Батыров	Лукаш молодец 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CLy31pCV6-sCFVFCegUdmnwHaA4	1600173702374737	https://yt3.ggpht.com/-5blIcGS3tMQ/AAAAAAAAAAI/AAAAAAAAAAA/EJOpHMwbD6g/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	No mad Kuznetsov	Что это было 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKPp9ZiV6-sCFR008QUd53gBAg1600173701498	1600173702338597	https://yt3.ggpht.com/-d7wcX_aN7yo/AAAAAAAAAAI/AAAAAAAAAAA/uYZf-yqGMMk/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Луна	террор 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKXbgreU6-sCFdmM3god4IgBXQ1600170111691	1600173702934389	https://yt3.ggpht.com/-ZCbbhEpxPXk/AAAAAAAAAAI/AAAAAAAAAAA/HMvTh-lpZiI/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Серж Бывалый	ТЫ КТО ТАКОЙ, ВЕЧЁРКА 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CJ3Ev7qX6-sCFVlgsgodG9wBzA1600173702371	1600173702684255	https://yt3.ggpht.com/-UJp-7WnKu3c/AAAAAAAAAAI/AAAAAAAAAAA/GXURwPuBqq4/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Mилославна MILOSLAVNA	хитер змитер,да лисаука не дурак. живе 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CNuojYqO6-sCFUiMfAodE4oGig1	1600173704012928	https://yt3.ggpht.com/-KwPFAjLUZz0/AAAAAAAAAAI/AAAAAAAAAAA/YJgcxCQYTzw/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Ольга Н	бандиты у власти. что тут удивительного. 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKCP7sGV6-sCFURCegUdHZoGmA1600173702889	1600173704540665	https://yt3.ggpht.com/-niLiYYoojJI/AAAAAAAAAAI/AAAAAAAAAAA/EzU-ZyCjeVo/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Serge Bulati	выше, выше чёрный флаг 🏴Русской 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKLarqKV6-sCFVeLfAodu0oPHg3	1600173706107101	https://yt3.ggpht.com/-M3a1GV612UE/AAAAAAAAAAI/AAAAAAAAAAA/pQnNP6VDFNw/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Валерий Домашенко	Путин рулит молодца 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CIWAgOmR6-sCFYerVQodgfAHLA2	1600173706644971	https://yt3.ggpht.com/-fES_bbXmYfo/AAAAAAAAAAI/AAAAAAAAAAA/oLlF5MVRJAw/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Yupi Lalka	ох сумашедшие даже в коментах 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CK340IiT6-sCFZ9CegUdIv8OpQ2	1600173707632169	https://yt3.ggpht.com/-etMkrgzF580/AAAAAAAAAAI/AAAAAAAAAAA/gVF44CQhbGg/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	ZTE	O peti & ! ))0 Маленький? 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CMGn4JGX6-sCFQE-sgodZTsJlQ1600173710292	1600173710236442	https://yt3.ggpht.com/-NUd3k_a97xA/AAAAAAAAAAI/AAAAAAAAAAA/quww65CaY54/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	& &	сябры держитесь я с вами :thanksdoc: :thanksdoc: :thanksdoc: :thanksdoc: :goodvibes: 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CKuAhL6T6-sCFZDmVQodFTMFpw15	1600173712493620	https://yt3.ggpht.com/-GSs_ds9UDeA/AAAAAAAAAAI/AAAAAAAAAAA/hFqqXmnEHfE/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	вacя федя	Кухарновсую уже забрали) К себе в Польшу) На родину кухарок) 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CL_4ivKW6-sCFZrWVQodhM0O1w1600173711705	1600173713571200	https://yt3.ggpht.com/-hqBbf_3dfFg/AAAAAAAAAAI/AAAAAAAAAAA/ITCVXGLkCOc/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Elena Trofimenko	Бабарико - экс-кандидат, он даже не стал кандидатом; агл нелегитимный, а Путин ваш - президент другого государства никто из них ничего не решают и перестаньте указывать, что м как нам делать. 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CPDapb2X6-sCFdBisgodO-0KZg-1	1600173893287015	https://yt3.ggpht.com/-tqLNVnMpxkg/AAAAAAAAAAI/AAAAAAAAAAA/gISvJwKQnoc/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Людмила Алашкова	Теперь нужно отравить новичком кого нибудь в Кремле 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CIno0fSX6-sCFQZxsgodp_YHGw1600173892537	1600173893584534	https://yt3.ggpht.com/-r80OH_lxth4/AAAAAAAAAAI/AAAAAAAAAAA/uBys_Sg_5Zk/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	005jawa	серая мышка моль 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
CPuN5teS6-sCFSWHfAodze0BPQ3	1600173893892089	https://yt3.ggpht.com/-bCE4zuxJLNk/AAAAAAAAAAI/AAAAAAAAAAA/o7uL8K5BiBs/s32-c-k-no-mo-rj-c0xffffff/photo.jpg	Maria Akhmetzyanova	Здоровья Алексею!!! 		False		UCdubelOloxR3wzwJG9x8YqQ	Телеканал Дождь	-lo55cFYKdA
